228.6,0.176100846
228.8,0.166037705
229,0.151713572
229.2,0.170539412
229.4,0.147954768
229.6,0.178175638
229.8,0.181685528
230,0.164345943
230.2,0.159232625
230.4,0.170742792
230.6,0.166073702
230.8,0.16972308
231,0.151267777
231.2,0.173061246
231.4,0.167242793
231.6,0.183085069
231.8,0.17303675
232,0.16837369
232.2,0.178168635
232.4,0.182163931
232.6,0.176664608
232.8,0.170351239
233,0.168657242
233.2,0.184500266
233.4,0.193231012
233.6,0.183635675
233.8,0.189277888
234,0.18459469
234.2,0.177786685
234.4,0.187675278
234.6,0.169110008
234.8,0.163916126
235,0.184110994
235.2,0.180511261
235.4,0.170182009
235.6,0.189366765
235.8,0.193279772
236,0.178137568
236.2,0.166008714
236.4,0.171078847
236.6,0.1733616
236.8,0.176226731
237,0.176678291
237.2,0.166883084
237.4,0.188073309
237.6,0.161825879
237.8,0.190773962
238,0.176800731
238.2,0.190889585
238.4,0.182004962
238.6,0.171696057
238.8,0.176106962
239,0.184368338
239.2,0.179651162
239.4,0.177787975
239.6,0.175685992
239.8,0.182786031
240,0.188167198
240.2,0.178096018
240.4,0.163442032
240.6,0.195226451
240.8,0.225516514
241,0.171750513
241.2,0.195330618
241.4,0.181429808
241.6,0.194802804
241.8,0.189417384
242,0.194063296
242.2,0.19644166
242.4,0.203807609
242.6,0.208932471
242.8,0.203219687
243,0.221749168
243.2,0.200858251
243.4,0.183700565
243.6,0.196548368
243.8,0.18335462
244,0.196685672
244.2,0.205315653
244.4,0.200280777
244.6,0.210168844
244.8,0.181165208
245,0.206304229
245.2,0.196739381
245.4,0.185351042
245.6,0.212293933
245.8,0.190220954
246,0.210651078
246.2,0.226058989
246.4,0.199527312
246.6,0.228101836
246.8,0.204346932
247,0.20276045
247.2,0.224814277
247.4,0.22615179
247.6,0.206982983
247.8,0.223189385
248,0.221123264
248.2,0.203941352
248.4,0.229022493
248.6,0.20981511
248.8,0.225544548
249,0.209629746
249.2,0.210442691
249.4,0.216300471
249.6,0.207551181
249.8,0.224158003
250,0.206958452
250.2,0.233285452
250.4,0.206870589
250.6,0.221415775
250.8,0.217204512
251,0.239111915
251.2,0.253041326
251.4,0.248839261
251.6,0.254800364
251.8,0.246604571
252,0.270188597
252.2,0.283301189
252.4,0.290213758
252.6,0.308011821
252.8,0.316550363
253,0.346087897
253.2,0.387244958
253.4,0.37345009
253.6,0.409757938
253.8,0.418538208
254,0.455837128
254.2,0.454865222
254.4,0.478854129
254.6,0.493461371
254.8,0.488960535
255,0.516042763
255.2,0.523253281
255.4,0.54376691
255.6,0.549245303
255.8,0.546583645
256,0.563966802
256.2,0.549339159
256.4,0.561968921
256.6,0.553410306
256.8,0.553902891
257,0.577449735
257.2,0.532179481
257.4,0.528294673
257.6,0.524667506
257.8,0.539914165
258,0.534607614
258.2,0.53363239
258.4,0.531422516
258.6,0.510133726
258.8,0.50940969
259,0.525593593
259.2,0.507464197
259.4,0.488995875
259.6,0.51481119
259.8,0.485874348
260,0.490504868
260.2,0.486579254
260.4,0.502985564
260.6,0.473874663
260.8,0.453557106
261,0.486632354
261.2,0.479758221
261.4,0.475237509
261.6,0.474682601
261.8,0.453617461
262,0.46154715
262.2,0.449211773
262.4,0.457126242
262.6,0.439876085
262.8,0.440188032
263,0.458676811
263.2,0.446566663
263.4,0.431220629
263.6,0.439030941
263.8,0.422963176
264,0.427091983
264.2,0.422453235
264.4,0.431293817
264.6,0.433776426
264.8,0.423489333
265,0.397948414
265.2,0.415013555
265.4,0.397125532
265.6,0.414813138
265.8,0.408255004
266,0.38338322
266.2,0.401675397
266.4,0.382808176
266.6,0.39765573
266.8,0.388098601
267,0.377742443
267.2,0.393518327
267.4,0.366657448
267.6,0.373372173
267.8,0.393849836
268,0.363787246
268.2,0.38111872
268.4,0.369258362
268.6,0.360192412
268.8,0.365018161
269,0.347749535
269.2,0.362988549
269.4,0.340384305
269.6,0.358846816
269.8,0.369526133
270,0.337586097
270.2,0.344889238
270.4,0.36142658
270.6,0.351506293
270.8,0.341571365
271,0.347514048
271.2,0.334230556
271.4,0.328190726
271.6,0.328759686
271.8,0.32011535
272,0.345525326
272.2,0.324301084
272.4,0.329648553
272.6,0.337688252
272.8,0.327392629
273,0.33710706
273.2,0.312198789
273.4,0.311607326
273.6,0.295718663
273.8,0.305346906
274,0.317181534
274.2,0.307752364
274.4,0.315783769
274.6,0.323145369
274.8,0.293935227
275,0.303085432
275.2,0.292482208
275.4,0.30981699
275.6,0.311226667
275.8,0.299625523
276,0.298228696
276.2,0.295247192
276.4,0.288397764
276.6,0.294711746
276.8,0.290544713
277,0.288409619
277.2,0.278650911
277.4,0.269401954
277.6,0.265784193
277.8,0.303380476
278,0.285925251
278.2,0.281619186
278.4,0.276138027
278.6,0.269606476
278.8,0.264738239
279,0.26008852
279.2,0.268759071
279.4,0.269337641
279.6,0.27377782
279.8,0.255503219
280,0.242653849
280.2,0.245177403
280.4,0.248102504
280.6,0.257598761
280.8,0.238977333
281,0.237422843
281.2,0.243743836
281.4,0.223345334
281.6,0.243159061
281.8,0.236812868
282,0.243898975
282.2,0.238844757
282.4,0.238717566
282.6,0.251029156
282.8,0.244410565
283,0.221112206
283.2,0.247806168
283.4,0.219782308
283.6,0.234268649
283.8,0.22321135
284,0.223987502
284.2,0.241970185
284.4,0.212724442
284.6,0.213286242
284.8,0.223345786
285,0.235641192
285.2,0.221276597
285.4,0.214936359
285.6,0.221829648
285.8,0.214557226
286,0.223959127
286.2,0.233114039
286.4,0.229163435
286.6,0.217080828
286.8,0.208121461
287,0.212577269
287.2,0.194204692
287.4,0.207537557
287.6,0.189087232
287.8,0.202935237
288,0.199730685
288.2,0.207889278
288.4,0.208422682
288.6,0.194746253
288.8,0.193837209
289,0.174163902
289.2,0.207141793
289.4,0.192294543
289.6,0.190146955
289.8,0.174615103
290,0.17343552
290.2,0.186191379
290.4,0.192022094
290.6,0.192961903
290.8,0.199790399
291,0.194767672
291.2,0.178591074
291.4,0.191179477
291.6,0.175871341
291.8,0.188759148
292,0.17942772
292.2,0.167477702
292.4,0.167121107
292.6,0.175591422
292.8,0.184281493
293,0.17719049
293.2,0.174644013
293.4,0.149333464
293.6,0.169606487
293.8,0.169274492
294,0.172260125
294.2,0.165838504
294.4,0.162064066
294.6,0.161786713
294.8,0.161724096
295,0.157228663
295.2,0.170234963
295.4,0.14736587
295.6,0.165373409
295.8,0.149702525
296,0.15622099
296.2,0.15178352
296.4,0.147955446
296.6,0.154596826
296.8,0.139303732
297,0.159588653
297.2,0.155792674
297.4,0.146482917
297.6,0.136011856
297.8,0.123774498
298,0.123447308
298.2,0.154164408
298.4,0.169823198
298.6,0.146927282
298.8,0.129385339
299,0.147462908
299.2,0.153166356
299.4,0.150776734
299.6,0.133659195
299.8,0.140930129
300,0.135203738
300.2,0.133044806
300.4,0.130616675
300.6,0.108836244
300.8,0.135493454
301,0.119033523
301.2,0.117365108
301.4,0.146621185
301.6,0.138276326
301.8,0.124594775
302,0.124127655
302.2,0.131624486
302.4,0.123834661
302.6,0.142794418
302.8,0.118771521
303,0.121597179
303.2,0.108602099
303.4,0.146295919
303.6,0.124338261
303.8,0.11560453
304,0.109315108
304.2,0.127545055
304.4,0.127123796
304.6,0.130645461
304.8,0.119046937
305,0.108230875
305.2,0.099052265
305.4,0.092749159
305.6,0.108174096
305.8,0.109151949
306,0.113672675
306.2,0.12678818
306.4,0.117457734
306.6,0.099293793
306.8,0.106222947
307,0.109303297
307.2,0.107127466
307.4,0.107699395
307.6,0.114092933
307.8,0.109087614
308,0.106430691
308.2,0.118414712
308.4,0.100774697
308.6,0.085063458
308.8,0.093200492
309,0.098867648
309.2,0.092187788
309.4,0.115293868
309.6,0.085001767
309.8,0.090061969
310,0.100961604
310.2,0.088690909
310.4,0.090384908
310.6,0.091739024
310.8,0.08486507
311,0.107572057
311.2,0.10761881
311.4,0.093009713
311.6,0.11360739
311.8,0.099185797
312,0.095178108
312.2,0.091505014
312.4,0.08734042
312.6,0.090975629
312.8,0.108920816
313,0.077361012
313.2,0.103235679
313.4,0.098821579
313.6,0.102375472
313.8,0.091036066
314,0.092022096
314.2,0.09047112
314.4,0.088239606
314.6,0.101287219
314.8,0.081854844
315,0.093584318
315.2,0.090592719
315.4,0.106769252
315.6,0.088380128
315.8,0.08123102
316,0.075836386
316.2,0.086186789
316.4,0.110623794
316.6,0.068332381
316.8,0.094503671
317,0.082602088
317.2,0.085901842
317.4,0.105107298
317.6,0.085057036
317.8,0.099155659
318,0.082331937
318.2,0.077486192
318.4,0.070640382
318.6,0.08579713
318.8,0.076240245
319,0.084132495
319.2,0.071940887
319.4,0.092468724
319.6,0.082836509
319.8,0.077771048
320,0.087952403
320.2,0.077640415
320.4,0.085654627
320.6,0.10463741
320.8,0.088194071
321,0.082745299
321.2,0.072663637
321.4,0.104786295
321.6,0.085115268
321.8,0.071944315
322,0.068200194
322.2,0.070331952
322.4,0.100428089
322.6,0.077420143
322.8,0.063975201
323,0.053859542
323.2,0.053689536
323.4,0.072744049
323.6,0.076415029
323.8,0.066472649
324,0.089468908
324.2,0.074306831
324.4,0.068498744
324.6,0.067191661
324.8,0.078416993
325,0.077966084
325.2,0.067524989
325.4,0.06093088
325.6,0.071293848
325.8,0.081353148
326,0.07586527
326.2,0.068372222
326.4,0.062814023
326.6,0.058483372
326.8,0.061598255
327,0.074234409
327.2,0.047040982
327.4,0.066180499
327.6,0.069454195
327.8,0.062257113
328,0.073009487
328.2,0.0842952
328.4,0.081572231
328.6,0.058259585
328.8,0.075456147
329,0.054183941
329.2,0.057373125
329.4,0.063035276
329.6,0.059335789
329.8,0.058089422
330,0.048051001
330.2,0.064175319
330.4,0.041743118
330.6,0.068662951
330.8,0.075923323
331,0.078894053
331.2,0.075099804
331.4,0.067713335
331.6,0.075179195
331.8,0.067188326
332,0.06418486
332.2,0.069789777
332.4,0.061273017
332.6,0.058892268
332.8,0.070673745
333,0.07365943
333.2,0.035432914
333.4,0.057891837
333.6,0.055255559
333.8,0.068868347
334,0.047274577
334.2,0.07281409
334.4,0.063099213
334.6,0.065587731
334.8,0.070141859
335,0.069048308
335.2,0.076462489
335.4,0.041294908
335.6,0.056993301
335.8,0.047545388
336,0.071716003
336.2,0.040388974
336.4,0.049955951
336.6,0.065388982
336.8,0.052906658
337,0.066672634
337.2,0.060106205
337.4,0.063905411
337.6,0.069520762
337.8,0.06240356
338,0.067351755
338.2,0.057046503
338.4,0.049785013
338.6,0.042160147
338.8,0.047143093
339,0.05638664
339.2,0.046784209
339.4,0.057818129
339.6,0.056466185
339.8,0.048777694
340,0.050445982
340.2,0.056000616
340.4,0.049946674
340.6,0.058055626
340.8,0.043304057
341,0.064242341
341.2,0.044982651
341.4,0.043553905
341.6,0.060318781
341.8,0.070710693
342,0.068299825
342.2,0.056179631
342.4,0.048052171
342.6,0.062981403
342.8,0.060422415
343,0.065705019
343.2,0.044974455
343.4,0.045569766
343.6,0.017574708
343.8,0.062200144
344,0.061803051
344.2,0.051694651
344.4,0.038227315
344.6,0.048914294
344.8,0.04032369
345,0.048282061
345.2,0.062073875
345.4,0.038856786
345.6,0.046574875
345.8,0.06568044
346,0.055815077
346.2,0.052135761
346.4,0.05528617
346.6,0.043313163
346.8,0.058339855
347,0.05076998
347.2,0.049982127
347.4,0.021242877
347.6,0.052156118
347.8,0.059820897
348,0.066493921
348.2,0.043766522
348.4,0.060242609
348.6,0.059455478
348.8,0.028442222
349,0.051425194
349.2,0.058500395
349.4,0.044413682
349.6,0.050137109
349.8,0.059817712
350,0.052943954
350.2,0.058972135
350.4,0.059724067
350.6,0.053182761
350.8,0.04549754
351,0.051420593
351.2,0.042741814
351.4,0.050556955
351.6,0.063281829
351.8,0.041853596
352,0.045759597
352.2,0.039582021
352.4,0.050863799
352.6,0.063536333
352.8,0.056315707
353,0.044103501
353.2,0.068114047
353.4,0.051558346
353.6,0.054129416
353.8,0.048073845
354,0.055087123
354.2,0.05204653
354.4,0.070607622
354.6,0.046443886
354.8,0.050331538
355,0.046514166
355.2,0.051460986
355.4,0.038123438
355.6,0.04658891
355.8,0.038271987
356,0.054777931
356.2,0.052186788
356.4,0.056321337
356.6,0.035609386
356.8,0.063308219
357,0.044684767
357.2,0.060981762
357.4,0.039557809
357.6,0.046853992
357.8,0.040975505
358,0.069366101
358.2,0.033013616
358.4,0.055177427
358.6,0.049981776
358.8,0.056162376
359,0.056213897
359.2,0.048314175
359.4,0.048321609
359.6,0.048696652
359.8,0.050955794
360,0.062302649
360.2,0.055829439
360.4,0.050491164
360.6,0.052538525
360.8,0.055908869
361,0.05392413
361.2,0.051622559
361.4,0.068352256
361.6,0.048393866
361.8,0.055152354
362,0.050065218
362.2,0.044207664
362.4,0.022882658
362.6,0.046660262
362.8,0.048668641
363,0.043703696
363.2,0.062006193
363.4,0.055510646
363.6,0.05088845
363.8,0.041585913
364,0.037994759
364.2,0.052330453
364.4,0.045286756
364.6,0.048795602
364.8,0.052564855
365,0.044852017
365.2,0.055407714
365.4,0.04067127
365.6,0.053569303
365.8,0.057388533
366,0.034983854
366.2,0.056425932
366.4,0.041753342
366.6,0.048193296
366.8,0.04739782
367,0.04574654
367.2,0.033848928
367.4,0.060126458
367.6,0.034631164
367.8,0.051102874
368,0.0586156
368.2,0.034258868
368.4,0.055360266
368.6,0.051793254
368.8,0.045039338
369,0.043831148
369.2,0.059030248
369.4,0.051771048
369.6,0.06323987
369.8,0.047460637
370,0.059926451
370.2,0.050187862
370.4,0.055306408
370.6,0.050262487
370.8,0.046116881
371,0.046077837
371.2,0.049186878
371.4,0.036127234
371.6,0.044584509
371.8,0.049438909
372,0.063669114
372.2,0.053451598
372.4,0.034738653
372.6,0.036923029
372.8,0.056637171
373,0.063342622
373.2,0.053128213
373.4,0.035537246
373.6,0.028627709
373.8,0.049804976
374,0.033024842
374.2,0.047936455
374.4,0.048074203
374.6,0.040434131
374.8,0.032847376
375,0.031387708
375.2,0.046153306
375.4,0.044618221
375.6,0.038863407
375.8,0.051130004
376,0.039175919
376.2,0.014488045
376.4,0.052499516
376.6,0.044457964
376.8,0.037771458
377,0.034982668
377.2,0.046996033
377.4,0.04576329
377.6,0.045233521
377.8,0.037766178
378,0.047396659
378.2,0.051610947
378.4,0.042668915
378.6,0.039882832
378.8,0.032136188
379,0.038999407
379.2,0.062812232
379.4,0.054299645
379.6,0.042400622
379.8,0.037050071
380,0.049117498
380.2,0.047120039
380.4,0.028241163
380.6,0.034758593
380.8,0.046106274
381,0.039687458
381.2,0.042997501
381.4,0.038398473
381.6,0.028093551
381.8,0.043315358
382,0.021749058
382.2,0.04019713
382.4,0.03360573
382.6,0.045214786
382.8,0.03071761
383,0.020483236
383.2,0.043045007
383.4,0.032534475
383.6,0.037820776
383.8,0.023394996
384,0.055371474
384.2,0.032633092
384.4,0.027202053
384.6,0.040939795
384.8,0.01893598
385,0.043803467
385.2,0.015286879
385.4,0.044370541
385.6,0.038015925
385.8,0.033810836
386,0.021565417
386.2,0.03770844
386.4,0.036595212
386.6,0.03929645
386.8,0.022746816
387,0.026243823
387.2,0.02181997
387.4,0.04029209
387.6,0.048195959
387.8,0.023903857
388,0.059019542
388.2,0.025451948
388.4,0.03102524
388.6,0.034291612
388.8,0.042404855
389,0.03934519
389.2,0.039392471
389.4,0.024537112
389.6,0.035797214
389.8,0.041390979
390,0.018887751
390.2,0.057603556
390.4,0.032375896
390.6,0.040771628
390.8,0.037412468
391,0.026669978
391.2,0.030944951
391.4,0.040427734
391.6,0.032676585
391.8,0.038478827
392,0.044315825
392.2,0.050051233
392.4,0.021795642
392.6,0.024271731
392.8,0.034577815
393,0.033270044
393.2,0.025839987
393.4,0.02612543
393.6,0.039351675
393.8,0.029089244
394,0.040375487
394.2,0.031055777
394.4,0.037989289
394.6,0.037662439
394.8,0.046837106
395,0.032714928
395.2,0.02771738
395.4,0.021881376
395.6,0.034018469
395.8,0.041637946
396,0.024361945
396.2,0.037099932
396.4,0.008841827
396.6,0.014604338
396.8,0.03895789
397,0.046464069
397.2,0.027593849
397.4,0.032893362
397.6,0.042395785
397.8,0.013944135
398,0.036184136
398.2,0.041163586
398.4,0.034326613
398.6,0.031082029
398.8,0.011687079
399,0.027880433
399.2,0.028101168
399.4,0.025706738
399.6,0.041890402
399.8,0.029148303
400,0.026469446
400.2,0.044246816
400.4,0.037958777
400.6,0.023022196
400.8,0.017403088
401,0.038095205
401.2,0.015270622
401.4,0.032412718
401.6,0.035907661
401.8,0.018018048
402,0.014702608
402.2,0.023013175
402.4,0.033851645
402.6,0.02581904
402.8,0.027890782
403,0.024527809
403.2,0.040641537
403.4,0.033827789
403.6,0.039429455
403.8,0.027010849
404,0.038124332
404.2,0.03033225
404.4,0.024177604
404.6,0.012512889
404.8,0.038593118
405,0.033345233
405.2,0.029094623
405.4,0.034721499
405.6,0.034288408
405.8,0.027175056
406,0.033793255
406.2,0.033106731
406.4,0.03671876
406.6,0.022832117
406.8,0.029468885
407,0.021792127
407.2,0.022375161
407.4,0.027430227
407.6,0.026873711
407.8,0.036220755
408,0.030233014
408.2,0.030901591
408.4,0.035797392
408.6,0.028473171
408.8,0.022076259
409,0.037321842
409.2,0.034557736
409.4,0.044441853
409.6,0.031266861
409.8,0.021030083
410,0.016339221
410.2,0.041468645
410.4,0.029652577
410.6,0.027247059
410.8,0.013663598
411,0.018108605
411.2,0.034918969
411.4,0.028919602
411.6,0.021090133
411.8,0.025618545
412,0.034364313
412.2,0.035346148
412.4,0.001443279
412.6,0.02984473
412.8,0.022704671
413,0.030035412
413.2,0.02729854
413.4,0.020284113
413.6,0.032880609
413.8,0.018912376
414,0.033276202
414.2,0.031375034
414.4,0.026959106
414.6,0.016012262
414.8,0.029075988
415,0.007414531
415.2,0.007727779
415.4,0.020494111
415.6,0.02179424
415.8,0.032599899
416,0.018171835
416.2,0.042718393
416.4,0.025985043
416.6,0.014830422
416.8,0.044563813
417,0.042505043
417.2,0.045941516
417.4,0.030281491
417.6,0.024597787
417.8,0.044142852
418,0.025175216
418.2,0.036617359
418.4,0.037687558
418.6,0.027093333
418.8,0.029001654
419,0.015610052
419.2,0.022817651
419.4,0.025858496
419.6,0.029387545
419.8,0.021187339
420,0.028925769
